user;month;x_f1;x_f2;x_f3;
bta5_3;3;1340.267;514.9690012;651.087999;2506.324
bta5_3;4;737.2900006;290.2010006;528.4170004;1555.908002
bta5_3;5;1066.488001;462.247001;746.8790001;2275.614002
bta5_3;6;1437.839;558.8509994;820.596001;2817.286
bta5_3;7;1590.295999;678.7519987;820.8089992;3089.856997
bta5_3;8;1558.377999;579.804999;864.1699991;3002.352997
bta5_3;9;1365.033;520.2590004;780.8449992;2666.137
bta5_3;10;1185.993999;508.3630005;725.2025002;2419.5595
bta5_3;11;1267.234;488.322999;658.6600012;2414.217
bta5_3;12;1401.602;453.3500007;684.7429989;2539.695
bta3_2;1;262.9380002;142.7310003;168.4180001;574.0870006
bta3_2;2;174.1710001;141.5319999;116.435;432.138
bta3_2;3;187.5840002;168.3930001;126.7985002;482.7755005
bta3_2;4;120.3179999;117.45;131.365;369.1329999
bta3_2;5;128.1559998;113.908;152.8300001;394.8939999
bta3_2;6;183.4670003;148.4319998;217.796;549.6950001
bta3_2;7;180.1120002;149.913;209.1259999;539.1510001
bta3_2;8;186.5539997;138.2800002;236.9570001;561.791
bta3_2;9;160.635;142.4760001;173.8449999;476.956
bta3_2;10;128.342;138.593;133.0525;399.9875
bta3_2;11;196.0810002;147.8130002;111.4590001;455.3530005
bta3_2;12;222.2309999;141.0030001;153.337;516.571
bta6_1;1;694.8550002;172.9510004;323.4240006;1191.230001
bta6_1;2;672.8200001;175.0030002;240.8589997;1088.682
bta6_1;3;720.5240003;175.5360003;232.2035006;1128.263501
bta6_1;4;652.9259998;162.1859999;202.2150003;1017.327
bta6_1;5;559.9979997;133.9180003;189.316;883.232
bta6_1;6;557.2349998;143.3040004;203.2969998;903.836
bta6_1;7;585.8210004;163.1780004;213.8500002;962.849001
bta6_1;8;487.6379997;150.7769998;232.3719997;870.7869992
bta6_1;9;579.3750001;145.644;200.4209999;925.44
bta6_1;10;661.2719998;152.909;198.9420002;1013.123
bta6_1;11;695.0129999;176.6980002;243.3359999;1115.047
bta6_1;12;831.3829997;191.4059999;322.8750003;1345.664
bta6_5;1;968.5650002;628.2729992;1088.071001;2684.909
bta6_5;2;995.2470007;668.9719999;947.7899995;2612.009
bta6_5;3;1182.86;757.7049999;1023.5955;2964.1605
bta6_5;4;827.1879995;488.1510009;811.0059995;2126.345
bta6_5;5;1354.030001;837.4599989;1383.752;3575.242
bta6_5;6;1502.435999;1007.268002;1394.034999;3903.739
bta6_5;7;1602.954;1188.412999;1480.629;4271.995999
bta6_5;8;1315.345999;883.8849994;1363.377998;3562.608996
bta6_5;9;1332.297001;969.2079988;1249.297;3550.802
bta6_5;10;1189.999001;928.2269987;1260.1395;3378.3655
bta6_5;11;1123.73;771.6330007;1095.605999;2990.969
bta6_5;12;835.5540002;530.9159992;881.0950006;2247.565
dom3_3;1;85.15700003;102.0680001;125.1019999;312.327
dom3_3;2;83.55299998;99.64999993;97.51000009;280.713
dom3_3;3;90.88499994;96.91600004;96.80300002;284.604
dom3_3;4;79.8930001;95.52399999;109.8869999;285.304
dom3_3;5;74.15599989;83.35399989;113.038;270.5479998
dom3_3;6;73.71900006;75.30299996;98.77099997;247.793
dom3_3;7;72.60099998;81.87400012;92.7019999;247.177
dom3_3;8;73.30900007;59.04500005;89.49400011;221.8480002
dom3_3;9;73.00899992;76.80700009;95.60499999;245.421
dom3_3;10;76.54000003;106.148;107.4054999;290.0934999
dom3_3;11;93.41500006;103.5880001;114.9459999;311.9490001
dom3_3;12;95.95199997;89.66300013;116.3899999;302.005
bta3_c3;1;2.852000001;2.412999999;5.38;10.645
bta3_c3;2;2.914000002;2.464999997;4.483000001;9.862
bta3_c3;3;3.558999995;2.812999997;5.070999996;11.44299999
bta3_c3;4;2.930000004;2.603000001;5.352999995;10.886
bta3_c3;5;3.370999998;2.477000003;4.833999999;10.682
bta3_c3;6;3.220999999;2.392000004;4.669999997;10.283
bta3_c3;7;3.236999999;2.636999999;4.801000003;10.675
bta3_c3;8;3.394999999;2.495000004;4.819999996;10.71
bta3_c3;10;1.4;1.292;2.334;5.026
bta3_c3;11;3.030999996;2.422;4.718000004;10.171
bta3_c3;12;3.188000005;2.320000005;5.071000001;10.57900001
bta2_8;3;7.358999999;0.860999999;0.208500002;8.4285
bta2_8;7;7.273;0.874000003;0.363999997;8.511
bta2_8;8;7.106999999;0.923999997;0.414000003;8.444999999
bta2_8;12;5.716999997;0.583999999;0.239000003;6.539999999
bta1_6;1;4.371000001;2.358999998;4.017000001;10.747
bta1_6;2;3.841000002;2.333000003;3.337000004;9.511000009
bta1_6;3;4.068000003;2.469999999;3.427499998;9.9655
bta1_6;4;3.418999996;2.349999999;3.408999996;9.177999991
bta1_6;5;3.344;2.425999998;3.773000002;9.543
bta1_6;6;3.283999997;2.499;3.592000003;9.375
bta1_6;7;3.296999998;2.486999996;3.350999997;9.134999991
bta1_6;8;3.273999996;2.111000001;3.561000003;8.946
bta1_6;9;3.563000002;2.451;3.499999997;9.513999999
bta1_6;10;3.653000002;2.585000001;3.742499996;9.980499999
bta1_6;11;4.052999997;2.446000001;3.626000002;10.125
bta1_6;12;4.080999998;2.132999996;4.004999997;10.21899999
bta4_c1;1;62.00399992;47.26000006;111.443;220.707
bta4_c1;2;59.88800002;43.60599996;77.12900002;180.623
bta4_c1;3;68.02400008;48.57400008;83.32450004;199.9225002
bta4_c1;4;86.902;87.00699986;114.9100001;288.819
bta4_c1;5;182.6190001;208.493;252.5439999;643.656
bta4_c1;6;334.7000003;435.2180006;558.3740004;1328.292001
bta4_c1;7;414.1049994;495.9869995;677.3099995;1587.401998
bta4_c1;8;443.1820004;406.8660006;644.6450005;1494.693002
bta4_c1;9;302.0369999;420.5889996;381.0590005;1103.685
bta4_c1;10;152.1240001;150.7860001;220.2185002;523.1285004
bta4_c1;11;92.94099992;62.40300012;94.06799996;249.412
bta4_c1;12;80.84399999;69.09199994;143.3490001;293.285
bta5_4;1;90.90099995;34.92199999;61.36100006;187.184
bta5_4;5;59.27000005;38.78600008;78.06200005;176.1180002
bta5_4;6;71.74299992;64.0900001;93.69699998;229.53
bta5_4;7;81.99400004;104.8069999;102.3790001;289.18
bta5_4;8;88.02999994;104.465;116.2300001;308.725
bta5_4;9;73.33600004;53.57099996;70.05999999;196.967
bta5_4;10;37.38099999;24.90399997;26.14650004;88.4315
bta5_4;11;118.175;37.13599997;29.33399998;184.645
bta5_4;12;218.215;77.82299995;120.4400001;416.4780001
dom2_5;1;18.87900001;21.32600001;22.32499998;62.53
dom2_5;2;17.37900002;22.76699997;21.95900001;62.105
dom2_5;3;23.867;22.40399997;20.78049997;67.05149994
dom2_5;4;7.124000005;5.227999994;9.841000001;22.193
dom2_5;5;7.335000004;5.370000004;10.86499999;23.57
dom2_5;6;9.436000011;6.81799999;13;29.254
dom2_5;7;10.13000001;7.869999989;13.114;31.114
dom2_5;8;10.13;7.206999985;13.78600001;31.123
dom2_5;9;9.373000013;6.748999995;11.55099999;27.673
dom2_5;10;7.588999993;7.106000008;11.5605;26.2555
dom2_5;11;28.20399999;18.02300003;20.07399998;66.301
dom2_5;12;21.63099998;17.41900002;20.478;59.528
dom3_4;1;99.22700011;59.6759999;77.17;236.073
dom3_4;2;89.18800009;56.72699992;47.01499999;192.93
dom3_4;3;68.97300005;65.5230001;72.33600006;206.8320002
dom3_4;4;84.63900011;90.74199997;74.79399993;250.175
dom3_4;5;71.07799996;64.94300009;77.57799995;213.599
dom3_4;6;75.77700009;66.98700006;65.58200006;208.3460002
dom3_4;7;73.34100002;68.80200005;60.91699993;203.06
dom3_4;8;49.95800004;39.09899995;55.73500001;144.792
dom3_4;9;72.2259999;72.55200002;57.83000007;202.608
dom3_4;10;77.34500008;86.48099999;57.10499993;220.931
dom3_4;11;96.69899999;66.89500004;65.11499997;228.709
dom3_4;12;99.95900012;83.26799998;70.68099991;253.908
dom4_3;1;27.79200004;27.89699998;39.06199998;94.751
dom4_3;2;23.46299997;25.08599999;26.33999997;74.88899993
dom4_3;3;19.47600003;19.13499999;24.48299999;63.09400001
dom4_3;4;19.549;27.39799998;25.19700002;72.144
dom4_3;5;16.07499997;21.09400002;27.46900001;64.638
dom4_3;6;18.65100002;17.82200002;24.87900002;61.35200006
dom4_3;7;21.37799998;24.62100001;25.08800001;71.087
dom4_3;8;18.42100001;14.92199998;20.99300001;54.336
dom4_3;9;14.43400001;16.51699998;18.18200002;49.13300001
dom4_3;10;17.54799998;22.15800003;26.91499999;66.621
dom4_3;11;25.09900002;22.08199998;28.53199999;75.71299999
dom4_3;12;31.35099997;20.15600002;32.49900001;84.006
bta3_4;1;216.2620001;107.5600002;98.44100014;422.2630004
bta3_4;2;218.5389998;112.2140001;83.77100013;414.524
bta3_4;3;237.6870001;119.4929999;87.06399997;444.244
bta3_4;4;238.6049998;118.1580002;130.693;487.456
bta3_4;5;238.6049998;118.158;140.4939998;497.2569996
bta3_4;6;238.6049998;118.1590001;130.693;487.4569999
bta3_4;7;249.967;132.8399999;127.4260002;510.2330001
bta3_4;8;274.4660002;145.9109997;160.7900001;581.167
bta3_4;9;287.4;164.2620003;191.8899998;643.5520001
bta3_4;10;254.1759999;153.7970001;139.0265;546.9995
bta3_4;11;244.9309999;124.0969999;105.8340002;474.862
bta3_4;12;224.5469999;103.0599998;113.8169999;441.4239996
dom3_1;1;61.65800004;65.18099999;72.35299997;199.192
dom3_1;2;62.17099998;74.72600001;44.69700002;181.594
dom3_1;3;60.34699997;68.71200008;51.94949996;181.0085
dom3_1;4;67.298;73.28999998;52.91700002;193.505
dom3_1;5;69.14500002;69.62399999;61.46599999;200.235
dom3_1;6;76.05699992;68.84999993;59.14899995;204.0559998
dom3_1;7;72.399;79.66199992;56.90200009;208.963
dom3_1;8;68.61499993;71.6160001;64.36899997;204.6
dom3_1;9;51.37800002;52.22699997;45.041;148.646
dom3_1;10;63.55800005;67.79800003;51.11199992;182.468
dom3_1;11;74.80699997;65.50100005;55.85699998;196.165
dom3_1;12;66.68399991;61.32700004;74.78800005;202.799
bta4_7;1;66.33000002;40.33599994;67.65100004;174.317
bta4_7;2;111.434;40.46700008;49.56499996;201.466
bta4_7;3;56.65800007;37.23299998;53.70399994;147.595
bta4_7;4;59.785;35.35199993;57.48100007;152.618
bta4_7;5;56.84899996;34.82400001;57.30100003;148.974
bta4_7;6;58.602;33.74399996;54.08500004;146.431
bta4_7;7;59.70800003;37.99799995;51.82300002;149.529
bta4_7;8;53.87299998;32.673;54.60400002;141.15
bta4_7;9;59.22900002;38.70599998;51.801;149.736
bta4_7;10;60.28700004;46.15100001;65.82599995;172.264
bta4_7;11;63.73999994;46.16600001;70.92000006;180.826
bta4_7;12;68.54200004;45.34700001;77.04799995;190.937
bta5_5;1;1050.113001;779.791;1853.624999;3683.529
bta5_5;2;1166.38;842.4870005;1520.642;3529.509001
bta5_5;3;1307.105;914.3540015;1583.978999;3805.438001
bta5_5;4;1212.547998;823.0500004;1605.283001;3640.880999
bta5_5;5;1350.321001;1012.002001;1973.533998;4335.857
bta5_5;6;1504.271999;1069.093999;2008.328998;4581.694996
bta5_5;7;1244.265001;951.193999;1548.263;3743.722
bta5_5;8;521.0009998;356.0350005;688.0529997;1565.089
bta5_5;9;494.9730001;331.2549993;576.2520006;1402.48
bta5_5;10;420.6380004;307.7820004;524.3575005;1252.777501
bta5_5;11;732.5320002;502.1299996;878.6470002;2113.309
bta5_5;12;1561.535001;905.6890003;1992.445999;4459.67
bta2_c2;2;18.82900001;10.86400001;17.74799999;47.44100001
bta2_c2;3;110.892;10.15700005;15.48150004;136.5305001
bta2_c2;4;131.5289999;7.679000023;12.57400003;151.782
bta2_c2;5;32.79700002;4.709999999;8.806999982;46.314
bta2_c2;6;27.34600001;14.56900001;16.19499998;58.11
bta2_c2;7;16.737;5.012999989;8.360000008;30.11
bta2_c2;8;12.99700001;5.945000005;11.21100001;30.15300003
bta2_c2;9;7.093000005;4.505999995;7.989000001;19.588
bta2_c2;12;26.34199998;15.75000003;33.01999999;75.112
bta1_4;1;2.233;1.406;2.405000001;6.044000001
bta1_4;2;2.205000002;1.420999998;2.143;5.769
bta1_4;3;1.590999999;1.226999998;2.007499998;4.825499995
bta1_4;4;1.948999998;1.409000001;2.647000001;6.005
bta1_4;5;1.946999999;1.395999998;2.723999997;6.066999994
bta1_4;6;2.052999999;1.473999998;2.687000003;6.214
bta1_4;7;2.135999998;1.646999999;2.597000003;6.38
bta1_4;8;1.759;1.114999998;2.105000001;4.978999999
bta1_4;9;7.898;3.568000004;1.913999995;13.38
bta1_4;10;6.225999997;4.230000004;2.955999999;13.412
bta1_4;12;2.583;1.329999998;2.208000002;6.121
bta1_5;1;2.182999998;2.059000001;3.370000001;7.612
bta1_5;2;3.706999996;2.851000001;3.762000003;10.32
bta1_5;3;2.201;2.346999998;2.902500002;7.4505
bta1_5;4;1.910000002;1.608999998;2.757;6.276
bta1_5;5;1.915000001;1.659999999;2.996000001;6.571000001
bta1_5;6;1.93;1.644000001;2.869999999;6.444
bta1_5;7;2.035999999;1.760999999;2.746000002;6.543
bta1_5;8;2.026;1.65;2.943;6.619
bta1_5;9;2.030999997;1.849999997;2.823999999;6.704999993
bta1_5;10;1.995999997;2.204000002;3.096500001;7.2965
bta1_5;11;2.261;1.952000003;2.972999997;7.186
bta1_5;12;2.460000002;1.916999997;3.306000002;7.683000001
bta4_10;1;37.226;21.38300003;29.40699997;88.016
bta4_10;2;35.71599997;21.83399999;24.06499996;81.61499992
bta4_10;3;37.06200003;20.79400004;25.96450002;83.82050009
bta4_10;4;33.955;20.69300001;24.20299999;78.851
bta4_10;5;32.20300004;19.65599999;26.83199997;78.691
bta4_10;6;32.68899999;20.72300002;24.76099999;78.173
bta4_10;7;37.45300003;21.05599999;24.16699998;82.676
bta4_10;8;33.215;18.07900002;24.19299999;75.48700001
bta4_10;9;34.678;22.30199998;23.23600003;80.21600001
bta4_10;10;36.80200003;24.92299998;25.69399998;87.41899999
bta4_10;11;37.87099998;22.44200001;26.91000001;87.223
bta4_10;12;44.05400005;21.51299996;31.21;96.77700001
dom4_1;1;23.26999999;28.15000002;31.50099999;82.921
dom4_1;2;21.86599997;23.74300002;19.6;65.20899999
dom4_1;3;19.652;21.80399997;25.38350003;66.8395
dom4_1;4;29.67599997;42.03700002;37.71300001;109.426
dom4_1;5;32.76200003;40.68300004;52.56800006;126.0130001
dom4_1;6;32.49400003;30.57699997;41.60000001;104.671
dom4_1;7;0.988;0.770999999;1.277;3.035999999
dom4_1;8;5.031000006;2.217999997;5.042999997;12.292
dom4_1;9;31.62700003;31.18599995;37.99900002;100.812
dom4_1;10;22.10199999;32.20800002;34.84249999;89.1525
dom4_1;11;32.21099999;42.24800005;32.15199997;106.611
dom4_1;12;32.93100005;27.30100004;31.45000001;91.6820001
bta6_c5;1;367.625;457.4500003;536.7749997;1361.85
bta6_c5;2;244.0700004;328.3189998;327.8419998;900.231
bta6_c5;3;314.5909995;437.1690002;327.8295003;1079.5895
bta6_c5;4;154.1500003;352.0500002;356.7500004;862.9500009
bta6_c5;5;190.1999997;409.1749999;310.4000004;909.775
bta6_c5;6;112.6999999;131.075;149.0750001;392.85
bta6_c5;7;134.5000001;208.8749997;260.3250002;603.7
bta6_c5;8;119.175;154.4250002;166.5999998;440.2
bta6_c5;9;101.4689999;123.493;117.3210001;342.283
bta6_c5;10;191.9149998;321.8619996;349.4179998;863.1949992
bta6_c5;11;209.4750004;382.1250002;402.8500005;994.4500011
bta6_c5;12;294.2500002;370.6749995;438.0750003;1103
bta1_7;6;3.355;0.732000001;0.179999998;4.266999999
bta4_3;1;17.80200002;10.80500002;15.90800001;44.51500005
bta4_3;2;17.68000001;11.03999998;12.97000001;41.69
bta4_3;3;20.44899998;12.04199998;13.85099999;46.34199995
bta4_3;4;19.58099998;11.12900001;13.16100001;43.871
bta4_3;5;19.337;12.48699998;18.96600002;50.79
bta4_3;6;16.77800002;10.83500002;13.656;41.26900004
bta4_3;7;17.99999999;12.75299999;13.25900002;44.012
bta4_3;8;16.769;10.43300001;13.53299999;40.735
bta4_3;9;18.22500002;11.51100001;12.85700001;42.59300004
bta4_3;10;19.95000001;13.075;15.27849998;48.30349999
bta4_3;11;19.83100001;11.70899998;14.61700001;46.157
bta4_3;12;20.36799999;11.05499999;15.69800001;47.12099999
bta2_4;1;16.59299998;13.48800003;29.97899999;60.06
bta2_4;2;13.76400001;11.54299998;20.744;46.05099999
bta2_4;3;14.10999998;12.04899998;20.98199999;47.14099995
bta2_4;4;13.58900001;9.736000015;20.92200002;44.24700005
bta2_4;5;10.62399998;9.390999987;22.67199999;42.68699996
bta2_4;6;11.08399998;10.80500001;21.04100001;42.93
bta2_4;7;12.72800001;11.57899998;20.80700001;45.114
bta2_4;8;11.32300001;10.32699999;23.078;44.728
bta2_4;9;9.775000004;9.721999988;16.83900001;36.336
bta2_4;10;12.24399998;14.56500001;20.104;46.91299999
bta2_4;11;21.02200001;16.62500001;24.73599999;62.38300001
bta2_4;12;18.62800002;13.44199998;27.447;59.517
bta6_c6;1;6767.065995;4969.216992;11526.31199;23262.59498
bta6_c6;2;4139.317003;3458.694008;7651.565005;15249.57602
bta6_c6;3;4445.865998;3006.288;6834.427502;14286.5815
bta6_c6;4;2087.250004;1540.425003;4358.600002;7986.275009
bta6_c6;5;1329.595999;320.768;962.2430009;2612.607
bta6_c6;6;628.6999997;121.5999997;251.0499996;1001.349999
bta6_c6;7;560.0199997;115.1449998;168.2619996;843.4269991
bta6_c6;8;388.5999998;95.1250001;156.8250001;640.55
bta6_c6;9;990.5480001;148.6129999;197.621;1336.782
bta6_c6;10;2383.919997;1310.467999;3168.028497;6862.416493
bta6_c6;11;4909.849998;3337.475001;6980.100001;15227.425
bta6_c6;12;6721.699993;4469.84999;10326.4;21517.94998
bta6l_3;1;655.2159993;467.5900004;249.3180002;1372.124
bta6l_3;2;626.928;453.3660002;187.3769998;1267.671
bta6l_3;3;754.5369997;502.6989994;203.7744994;1461.010499
bta6l_3;4;678.8440007;511.9679998;242.7749995;1433.587
bta6l_3;5;613.2119997;535.6279999;318.7400004;1467.58
bta6l_3;6;594.1850006;516.6749997;398.5879997;1509.448
bta6l_3;7;629.8099999;613.1389997;415.8730005;1658.822
bta6l_3;8;753.5940006;733.8979992;473.8460002;1961.338
bta6l_3;9;838.5130006;722.2629993;380.2930001;1941.069
bta6l_3;10;774.5090006;656.4300008;298.1525003;1729.091502
bta6l_3;11;769.7919994;586.238;274.7230005;1630.753
bta6l_3;12;749.0599996;493.1279993;259.7219996;1501.909999
bta6_c4;1;3442.748997;1444.318999;2260.695003;7147.762999
bta6_c4;2;3611.947003;1406.874998;1779.446999;6798.269
bta6_c4;3;3965.953001;1307.696;1890.082998;7163.731999
bta6_c4;4;2373.452002;846.1540002;1393.686998;4613.293
bta6_c4;5;2264.701001;415.7989992;585.398;3265.898
bta6_c4;6;903.38;343.1199999;663.5000001;1910
bta6_c4;7;470.9000001;356.8499995;636.6000004;1464.35
bta6_c4;8;460.3000005;314.1799995;607.67;1382.15
bta6_c4;9;1984.726;523.1090011;742.5359989;3250.371
bta6_c4;10;3187.911001;930.975002;1531.289997;5650.176
bta6_c4;11;4164.672001;1381.555001;2031.928998;7578.156
bta6_c4;12;3761.044;1406.142998;2275.726003;7442.913001
dom3_9;1;104.164;55.06699996;74.60300008;233.834
dom3_9;2;95.67399995;60.39399998;51.38300006;207.451
dom3_9;3;105.2879999;73.09400004;50.38650004;228.7685
dom3_9;4;107.3079999;93.257;62.69200013;263.257
dom3_9;5;94.29500006;88.85999996;55.39099999;238.546
dom3_9;6;87.96299999;65.06700011;69.2959999;222.326
dom3_9;7;71.50799992;45.75800002;73.10700005;190.373
dom3_9;8;54.34799997;48.95200008;59.01399995;162.314
dom3_9;9;81.06800005;65.74400001;55.85399994;202.666
dom3_9;10;113.2659999;86.58500006;56.6385;256.4895
dom3_9;11;108.4090001;72.92600004;69.9300001;251.2650002
dom3_9;12;119.376;59.81200013;84.50400009;263.6920002
bta2_c1;1;3.892000004;9.088999989;22.02300001;35.004
bta2_c1;2;1.473000004;7.340000001;15.083;23.89600001
bta2_c1;3;0.91399999;7.298000003;16.16650001;24.3785
bta2_c1;4;0.323000001;4.796999999;15.675;20.795
bta2_c1;5;0.272000005;3.724000006;14.99200001;18.98800002
bta2_c1;6;0.248999997;2.658999999;13.621;16.529
bta2_c1;7;0.248000001;2.807999999;14.374;17.43
bta2_c1;8;0.278000001;4.015999997;15.336;19.63
bta2_c1;9;0.398999995;6.436000009;15.478;22.313
bta2_c1;10;1.03699999;8.135000006;16.909;26.081
bta2_c1;11;3.733999994;7.914000008;16.88;28.528
bta2_c1;12;5.393999993;9.622999987;21.44299998;36.45999996
bta2_9;1;96.59500004;16.57799994;14.85300002;128.026
bta2_9;2;87.52699999;15.73899996;10.07700004;113.343
bta2_9;3;143.273;18.48600008;9.806500062;171.5655001
bta2_9;4;88.98600002;10.85400005;9.538000044;109.3780001
bta2_9;5;89.56599994;13.61400003;19.00700003;122.187
bta2_9;6;80.03700005;19.27200001;16.15099994;115.46
bta2_9;7;71.13900002;15.586;16.26799998;102.993
bta2_9;8;40.75099998;10.45099998;12.29899998;63.50099994
bta2_9;9;84.35699997;13.28500005;11.35499998;108.997
bta2_9;10;71.13000004;14.25899996;12.7045;98.0935
bta2_9;11;123.576;18.30399992;14.69099994;156.5709999
bta2_9;12;101.5330001;11.64099998;11.84699996;125.021
dom2_9;1;40.42499999;40.26099995;44.81199994;125.4979999
dom2_9;2;41.92099997;36.67199997;32.08699995;110.6799999
dom2_9;3;41.84599996;41.57799999;29.92700005;113.351
dom2_9;4;13.097;4.720999992;9.123000009;26.941
dom2_9;5;8.486000004;3.866999995;8.220000001;20.573
dom2_9;6;10.246;6.936999998;12.96;30.143
dom2_9;7;8.669999988;6.214999996;10.08899999;24.97399997
dom2_9;8;7.623000005;5.517000002;10.08299999;23.223
dom2_9;9;27.91200001;20.301;22.90799999;71.121
dom2_9;10;38.33199998;46.76500002;36.138;121.235
dom2_9;11;47.69500005;34.546;40.37299996;122.614
dom2_9;12;51.52399995;25.85599995;42.24799997;119.6279999
bta2_5;4;35.78000001;9.055999999;1.988999994;46.825
bta2_c5;1;93.04499988;74.12800005;165.2550001;332.428
bta2_c5;2;84.84499996;65.03800014;128.3959999;278.279
bta2_c5;3;95.93399992;70.61799988;130.3209999;296.8729997
bta2_c5;4;68.08899999;57.52699988;118.5299999;244.1459998
bta2_c5;5;72.60000005;53.56899996;105.559;231.728
bta2_c5;6;71.19499989;52.93799994;105.1519999;229.2849997
bta2_c5;7;72.01000007;58.60599998;110.696;241.3120001
bta2_c5;8;74.70400011;55.53200002;109.7590001;239.9950002
bta2_c5;9;79.67300006;61.12100006;111.9809999;252.775
bta2_c5;10;83.52099993;71.92100005;130.0725;285.5145
bta2_c5;11;96.66299993;78.94699991;149.2839998;324.8939996
bta2_c5;12;102.0240001;72.38999999;160.8159999;335.23
dom4_2;1;15.29999999;14.13300001;25;54.433
dom4_2;2;15.82400002;13.43800001;18.92600002;48.18800005
dom4_2;3;15.45699998;14.12400001;19.89050001;49.4715
dom4_2;4;15.11299999;13.49599999;21.15700002;49.766
dom4_2;5;15.353;13.06;21.88200001;50.29500001
dom4_2;6;16.20299998;14.369;22.88900002;53.461
dom4_2;7;17.95499999;16.54500002;24.12199998;58.62199999
dom4_2;8;17.376;15.77700002;25.66599998;58.819
dom4_2;9;15.83400002;14.38600001;20.83499998;51.05500001
dom4_2;10;14.10599999;15.00599999;20.27700002;49.389
dom4_2;11;16.41299998;14.22599999;21.08599998;51.72499995
dom4_2;12;19.63900001;13.58399998;23.72600001;56.949
bta5_2;1;150.83;127.9459998;226.0850002;504.861
bta5_2;2;149.9860002;122.2320001;180.6760002;452.8940005
bta5_2;3;163.9550002;134.1759998;190.472;488.603
bta5_2;4;138.0059999;111.1910001;171.951;421.148
bta5_2;5;128.4499998;100.5049999;174.6499999;403.6049996
bta5_2;6;108.903;87.88200004;149.916;346.701
bta5_2;7;111.4989998;94.41400003;138.3500001;344.2629999
bta5_2;8;105.168;84.46199995;145.5260001;335.1560001
bta5_2;9;111.854;99.77000017;144.0209998;355.645
bta5_2;10;126.0099999;127.7710001;174.7230001;428.5040001
bta5_2;11;154.9179999;131.7720001;188.976;475.666
bta5_2;12;182.6560002;130.117;222.4169998;535.19
bta3_10;1;289.2850002;146.4539999;56.0709999;491.81
bta3_10;2;261.3030001;157.6570002;49.84800022;468.8080005
bta3_10;3;326.7779999;189.867;66.86300012;583.508
bta3_10;4;275.009;147.3009999;63.73700004;486.0469999
bta3_10;5;314.0940001;189.5360001;86.42199981;590.052
bta3_10;6;334.7360003;249.283;119.5889997;703.608
bta3_10;7;359.8110001;290.3209997;132.4570002;782.589
bta3_10;8;259.7139999;163.8290001;72.46500004;496.008
bta3_10;9;396.0179998;252.818;72.18400016;721.02
bta3_10;10;362.6120001;252.2159999;58.18900002;673.017
bta3_10;11;294.6349998;151.9979998;46.29999985;492.9329995
bta3_10;12;327.7489999;159.2929998;51.50000027;538.542
bta5_c1;1;263.9789997;140.749;325.1059996;729.8339993
bta5_c1;2;539.7039996;354.2699997;636.0390007;1530.013
bta5_c1;3;164.0310001;89.4850001;160.3235002;413.8395004
bta5_c1;4;119.938;83.88700004;177.2059999;381.0309999
bta5_c1;5;82.684;51.14200008;107.2899999;241.116
bta5_c1;6;60.80299996;42.48300004;85.15800001;188.444
bta5_c1;7;54.486;44.86700005;78.66399995;178.017
bta5_c1;8;50.24799994;35.85900005;70.59700001;156.704
bta5_c1;9;71.33899993;54.00200004;93.65300003;218.994
bta5_c1;10;113.8700001;69.27199989;126.2215;309.3635
bta5_c1;11;134.1799998;82.88200014;163.6;380.6619999
bta5_c1;12;205.81;117.9750003;258.7419997;582.527
bta1_c3;1;4.790999997;3.617000008;7.866999995;16.275
bta1_c3;2;4.751;3.590000005;6.254999995;14.596
bta1_c3;3;6.024999999;4.320999998;7.416500003;17.7625
bta1_c3;4;6.449000004;5.458999997;10.311;22.219
bta1_c3;5;7.356999993;5.421000008;10.075;22.853
bta1_c3;6;7.14700001;5.257999996;9.866999993;22.272
bta1_c3;7;7.180000002;5.770999993;10.14800001;23.09900001
bta1_c3;8;7.728000008;5.585000009;10.39500001;23.70800003
bta1_c3;9;5.270000007;3.817000004;6.587000005;15.67400002
bta1_c3;10;4.997000004;4.042000003;7.063499994;16.1025
bta1_c3;11;4.983999994;3.686000007;6.920999999;15.591
bta1_c3;12;5.265000002;3.493999993;7.534000005;16.293
dom3_7;1;46.50800005;35.35400004;48.99900004;130.8610001
dom3_7;2;39.76300005;35.30700003;35.91900003;110.9890001
dom3_7;3;37.62099996;33.42700003;31.42750002;102.4755
dom3_7;4;49.33300001;36.16599997;35.72100002;121.22
dom3_7;5;39.15999995;34.32100004;40.28800001;113.769
dom3_7;6;66.10199999;43.868;38.428;148.398
dom3_7;7;51.32000007;59.44399997;48.17799996;158.942
dom3_7;8;15.412;10.383;18.948;44.743
dom3_7;9;43.56699997;36.63900005;33.36899998;113.575
dom3_7;10;37.79300004;38.83200003;40.25750005;116.8825001
dom3_7;11;53.78099996;38.06999999;41.46500005;133.316
dom3_7;12;59.17199995;35.38799999;46.44700006;141.007
bta3_1;1;183.247;110.6269999;215.9030001;509.777
bta3_1;2;180.997;106.8680001;169.969;457.8340001
bta3_1;3;200.6920002;111.9779998;178.1934999;490.8634999
bta3_1;4;181.1270002;103.2859999;178.2459999;462.659
bta3_1;5;172.014;97.72399981;187.0900002;456.828
bta3_1;6;268.0659998;126.3159999;207.5569998;601.9389995
bta3_1;7;334.1049997;150.3819997;213.006;697.4929994
bta3_1;8;363.6009999;134.7529998;226.0810004;724.4350001
